numID,songArtist,songName,lyrics
25640,Paul Anka,This Is Love,NA
25641,Demi Lovato & Joe Jonas,This Is Me,NA
25642,Dream,This Is Me,NA
25643,Keala Settle & The Greatest Showman Ensemble,This Is Me,NA
25644,Taylor Swift,This Is Me Trying,NA
25645,The Impressions,This Is My Country,NA
25646,The Intruders,This Is My Love Song,NA
25647,Chaka Khan,This Is My Night,NA
25648,Jordin Sparks,This Is My Now,NA
25649,The Ray Charles Singers,This Is My Prayer,NA
25650,Theola Kilgore,This Is My Prayer,NA
25651,Petula Clark,This Is My Song,NA
25652,Mickey & Sylvia,This Is My Story,NA
25653,David Bowie/Pat Metheny Group,This Is Not America,NA
25654,2nu,This Is Ponderous,NA
25655,Laura Enea,This Is The Last Time,NA
25656,Hannah Montana,This Is The Life,NA
25657,Clay Aiken,This Is The Night,NA
25658,Lisa Stansfield,This Is The Right Time,NA
25659,Barbara Lynn,This Is The Thanks I Get,NA
25660,Billy Joel,This Is The Time,NA
25661,Dennis DeYoung,This Is The Time,NA
25662,Marie Osmond,This Is The Way That I Feel,NA
25663,M.C. Hammer,This Is The Way We Roll,NA
25664,Bob Geldof,This Is The World Calling,NA
25665,Thirty Seconds To Mars,This Is War,NA
25666,Armin van Buuren Featuring Trevor Guthrie,This Is What It Feels Like,NA
25667,Calvin Harris Featuring Rihanna,This Is What You Came For,NA
25668,Mims,This Is Why I'm Hot,NA
25669,Amber,This Is Your Night,NA
25670,Don Goodwin,This Is Your Song,NA
25671,Carly Rae Jepsen,This Kiss,NA
25672,Faith Hill,This Kiss,NA
25673,Ketty Lester,This Land Is Your Land,NA
25674,The New Christy Minstrels,This Land Is Your Land,NA
25675,Subway (Featuring 702),This Lil' Game We Play,NA
25676,Marianne Faithfull,This Little Bird,NA
25677,Dion,This Little Girl,NA
25678,Gary U.S. Bonds,This Little Girl,NA
25679,Ruth Brown,This Little Girl's Gone Rockin',NA
25680,Bad Company,This Love,NA
25681,Maroon 5,This Love,NA
25682,Jay & The Americans,This Magic Moment,NA
25683,The Drifters,This Magic Moment,NA
25684,Heart,This Man Is Mine,NA
25685,George Benson,This Masquerade,NA
25686,Engelbert Humperdinck,This Moment In Time,NA
25687,Talking Heads,This Must Be The Place (Naive Melody),NA
25688,Bill LaBounty,This Night Won't Last Forever,NA
25689,Michael Johnson,This Night Won't Last Forever,NA
25690,The Marshall Tucker Band,This Ol' Cowboy,NA
25691,James Brown And The Famous Flames,This Old Heart,NA
25692,Rod Stewart,This Old Heart Of Mine,NA
25693,Rod Stewart With Ronald Isley,This Old Heart Of Mine,NA
25694,Tammi Terrell,This Old Heart Of Mine (Is Weak For You),NA
25695,The Isley Brothers,This Old Heart Of Mine (Is Weak For You),NA
25696,Purple Reign,This Old Man,NA
25697,Craig Morgan,This Ole Boy,NA
25698,Paul McCartney,This One,NA
25699,New Kids On The Block,This One's For The Children,NA
25700,Martina McBride,This One's For The Girls,NA
25701,Barry Manilow,This One's For You,NA
25702,Rod Bernard,This Should Go On Forever,NA
25703,George Harrison,This Song,NA
25704,Ian Whitcomb And Bluesville,This Sporting Life,NA
25705,Maroon 5,This Summer's Gonna Hurt...,NA
25706,Bryan Adams,This Time,NA
25707,INXS,This Time,NA
25708,John Cougar,This Time,NA
25709,Kiara (Duet With Shanice Wilson),This Time,NA
25710,Troy Shondell,This Time,NA
25711,Hanson,This Time Around,NA
25712,"Bobby ""Blue"" Bland",This Time I'm Gone For Good,NA
25713,Player,This Time I'm In It For Love,NA
25714,Donna Summer,This Time I Know It's For Real,NA
25715,Tower Of Power,This Time It's Real,NA
25716,Tracie Spencer,This Time Make It Funky,NA
25717,Brook Benton,This Time Of The Year,NA
25718,Frank Sinatra,This Town,NA
25719,Niall Horan,This Town,NA
25720,Madonna,This Used To Be My Playground,NA
25721,Dilated Peoples Featuring Kanye West,This Way,NA
25722,Natalie Cole,This Will Be,NA
25723,Eddie Holman,This Will Be A Night To Remember,NA
25724,Kenny Rogers,This Woman,NA
25725,Maxwell,This Woman's Work,NA
25726,SHeDAISY,This Woman Needs,NA
25727,The Staple Singers,This World,NA
25728,Mina,This World We Love In (Il Cielo In Una Stanza),NA
25729,Fall Out Boy,Thnks Fr Th Mmrs,NA
25730,R. Kelly,Thoia Thoing,NA
25731,Sisqo,Thong Song,NA
25732,The Black Crowes,Thorn In My Pride,NA
25733,Eurythmics,Thorn In My Side,NA
25734,Carpenters,Those Good Old Dreams,NA
25735,Eminem Featuring Ed Sheeran,Those Kinda Nights,NA
25736,Nat King Cole,Those Lazy-Hazy-Crazy Days Of Summer,NA
25737,Little Caesar and The Romans,Those Oldies But Goodies (Remind Me Of You),NA
25738,Carroll O'Connor And Jean Stapleton (As The Bunkers),Those Were The Days,NA
25739,Mary Hopkin,Those Were The Days,NA
25740,Megan Thee Stallion,Thot Shit,NA
25741,Blueface,Thotiana,NA
25742,Dick and DeeDee,Thou Shalt Not Steal,NA
25743,John D. Loudermilk,Thou Shalt Not Steal,NA
25744,Bryan Adams,Thought I'd Died And Gone To Heaven,NA
25745,Nicki Minaj Featuring The Weeknd,Thought I Knew You,NA
25746,Clarence Carter,Thread The Needle,NA
25747,Future & Young Thug,Three,NA
25748,James Brown And The Famous Flames,Three Hearts In A Tangle,NA
25749,Roy Drusky,Three Hearts In A Tangle,NA
25750,Green Jelly,Three Little Pigs,NA
25751,Fats Domino,Three Nights A Week,NA
25752,Bert Kaempfert And His Orchestra,Three O'Clock In The Morning,NA
25753,Lou Rawls,Three O'Clock In The Morning,NA
25754,Blue Magic,Three Ring Circus,NA
25755,Ruby Wright,Three Stars,NA
25756,Tommy Dee with Carol Kay and the Teen-Aires,Three Stars,NA
25757,Shep And The Limelites,Three Steps From The Altar,NA
25758,The Reflections,Three Steps From True Love,NA
25759,Commodores,Three Times A Lady,NA
25760,Tommy James,Three Times In Love,NA
25761,The Rip Chords,Three Window Coupe,NA
25762,Randy Travis,Three Wooden Crosses,NA
25763,Macklemore & Ryan Lewis Featuring Wanz,Thrift Shop,NA
25764,Michael Jackson,Thriller,NA
25765,Glee Cast,Thriller / Heads Will Roll,NA
25766,BRS Kash,Throat Baby (Go Baby),NA
25767,Stone Sour,Through Glass,NA
25768,Chaka Khan,Through the Fire,NA
25769,DragonForce,Through The Fire And Flames,NA
25770,Mariah Carey,Through The Rain,NA
25771,Tanya Blount,Through The Rain,NA
25772,Aretha Franklin & Elton John,Through The Storm,NA
25773,Kanye West,Through The Wire,NA
25774,Kenny Rogers,Through The Years,NA
25775,Fabolous Featuring The-Dream,Throw It In The Bag,NA
25776,Rich Boy Featuring Polow Da Don,Throw Some D's,NA
25777,Rae Sremmurd Featuring Nicki Minaj & Young Thug,Throw Sum Mo,NA
25778,Slaughterhouse Featuring Eminem,Throw That,NA
25779,Onyx,Throw Ya Gunz,NA
25780,L.V.,Throw Your Hands Up,NA
25781,Cypress Hill,Throw Your Set In The Air,NA
25782,Mick Jagger,Throwaway,NA
25783,Genesis,Throwing It All Away,NA
25784,Cardi B,Thru Your Phone,NA
25785,Trick Daddy Featuring LaTocha Scott,Thug Holiday,NA
25786,Rod Wave,Thug Life,NA
25787,A Boogie Wit da Hoodie,Thug Love,NA
25788,Ja Rule Featuring Bobby Brown,Thug Lovin',NA
25789,YoungBoy Never Broke Again Featuring DaBaby,Thug Of Spades,NA
25790,Bone Thugs-N-Harmony,Thuggish Ruggish Bone,NA
25791,2Pac Featuring Nate Dogg,Thugs Get Lonely Too,NA
25792,2Pac,Thugz Mansion,NA
25793,Boys Like Girls,Thunder,NA
25794,Imagine Dragons,Thunder,NA
25795,Chi Coltrane,Thunder And Lightning,NA
25796,Chicago,Thunder And Lightning,NA
25797,Leo Sayer,Thunder In My Heart,NA
25798,Jay Ferguson,Thunder Island,NA
25799,Imagine Dragons + Khalid,Thunder/Young Dumb & Broke (Medley),NA
25800,Tom Jones,Thunderball,NA
25801,Labrinth Sia & Diplo Present... LSD,Thunderclouds,NA
25802,Laura Branigan,Ti Amo,NA
25803,Kyper,Tic-Tac-Toe,NA
25804,Meek Mill Featuring Kodak Black,Tic Tac Toe,NA
25805,Fruit De La Passion,Tic Tic Tac,NA
25806,Lee Allen And His Band,Tic Toc,NA
25807,Lords Of The Underground,Tic Toc,NA
25808,6ix9ine Featuring Lil Baby,TIC TOC,NA
25809,Vaughan Brothers,Tick Tock,NA
25810,Young Thug,Tick Tock,NA
25811,Carpenters,Ticket To Ride,NA
25812,The Beatles,Ticket To Ride,NA
25813,Elvis Presley With The Jordanaires,Tickle Me,NA
25814,Brad Paisley,Ticks,NA
25815,Angelina,Tide Is High,NA
25816,Dawn Featuring Tony Orlando,Tie A Yellow Ribbon Round The Ole Oak Tree,NA
25817,New Boyz Featuring Ray J,Tie Me Down,NA
25818,Rolf Harris,Tie Me Kangaroo Down Sport,NA
25819,Queen,Tie Your Mother Down,NA
25820,Olivia Newton-John,Tied Up,NA
25821,Fabian,Tiger,NA
25822,Leon Russell,Tight Rope,NA
25823,Archie Bell & The Drells,Tighten Up,NA
25824,The Black Keys,Tighten Up,NA
25825,Alive & Kicking,Tighter Tighter,NA
25826,The Doors,Tightrope Ride,NA
25827,Desiigner,Tiimmy Turner,NA
25828,Herb Alpert & The Tijuana Brass,Tijuana Taxi,NA
25829,Glee Cast,Tik Tok,NA
25830,Ke$ha,TiK ToK,NA
25831,Kenny Chesney,Til It's Gone,NA
25832,Lady Gaga,Til It Happens To You,NA
25833,Justin Moore,Til My Last Day,NA
25834,Three Dog Night,Til The World Ends,NA
25835,Engelbert Humperdinck,Til You And Your Lover Are Lovers Again,NA
25836,The Vogues,Till,NA
25837,Tom Jones,Till,NA
25838,Bob Braun,Till Death Do Us Part,NA
25839,Tinie Tempah Featuring Wiz Khalifa,Till I'm Gone,NA
25840,Barbra Streisand & Don Johnson,Till I Loved You,NA
25841,Henry Lee Summer,Till Somebody Loves You,NA
25842,The Kinks,Till The End Of The Day,NA
25843,The Ray Charles Singers,Till The End Of Time,NA
25844,Britney Spears Featuring Nicki Minaj & Ke$ha,Till The World Ends,NA
25845,The Classics,Till Then,NA
25846,Anita Bryant,Till There Was You,NA
25847,Valjean on Piano,Till There Was You,NA
25848,The Watts 103rd Street Rhythm Band,Till You Get Enough,NA
25849,Reba McEntire,Till You Love Me,NA
25850,Nelly & Christina Aguilera,Tilt Ya Head Back,NA
25851,Taylor Swift,Tim McGraw,NA
25852,Pitbull Featuring Ke$ha,Timber,NA
25853,Hootie & The Blowfish,Time,NA
25854,Lil Baby Featuring Meek Mill,Time,NA
25855,NF,Time,NA
25856,Pozo Seco Singers,Time,NA
25857,The Alan Parsons Project,Time,NA
25858,Jadakiss Featuring Nate Dogg,Time's Up!,NA
25859,Culture Club,Time (Clock Of The Heart),NA
25860,Chris Montez,Time After Time,NA
25861,Cyndi Lauper,Time After Time,NA
25862,Frankie Ford,Time After Time,NA
25863,Inoj,Time After Time,NA
25864,Javier Colon,Time After Time,NA
25865,Timmy T.,Time After Time,NA
25866,Connie Francis,Time Alone Will Tell,NA
25867,Color Me Badd,Time And Chance,NA
25868,Barbra Streisand,Time And Love,NA
25869,Nat King Cole,Time And The River,NA
25870,Basia,Time And Tide,NA
25871,Lake,Time Bomb,NA
25872,Drake,Time Flies,NA
25873,Jude Cole,Time For Letting Go,NA
25874,Sly & The Family Stone,Time For Livin',NA
25875,The Association,Time For Livin',NA
25876,REO Speedwagon,Time For Me To Fly,NA
25877,Adam Lambert,Time For Miracles,NA
25878,The Chambers Brothers,Time Has Come Today,NA
25879,Rod Wave,Time Heals,NA
25880,YoungBoy Never Broke Again,Time I'm On,NA
25881,Jim Croce,Time In A Bottle,NA
25882,Josh Turner,Time Is Love,NA
25883,The Blackbyrds,Time Is Movin',NA
25884,The Rolling Stones,Time Is On My Side,NA
25885,Booker T. & The MG's,Time Is Tight,NA
25886,Andy Gibb,Time Is Time,NA
25887,Dante and the Evergreens,Time Machine,NA
25888,Grand Funk Railroad,Time Machine,NA
25889,Roy Hamilton,Time Marches On,NA
25890,Pitbull & Ne-Yo,Time Of Our Lives,NA
25891,Blake Lewis,Time Of The Season,NA
25892,The Zombies,Time Of The Season,NA
25893,Steely Dan,Time Out Of Mind,NA
25894,Al Stewart,Time Passages,NA
25895,The Spencer Davis Group,Time Seller,NA
25896,The O'Jays,Time To Get Down,NA
25897,Country Coalition,Time To Get It Together,NA
25898,The Band,Time To Kill,NA
25899,Moneybagg Yo,Time Today,NA
25900,The Friends Of Distinction,Time Waits For No One,NA
25901,Glee Cast,Time Warp,NA
25902,Canned Heat,Time Was,NA
25903,The Flamingos,Time Was,NA
25904,Debarge,Time Will Reveal,NA
25905,Tower Of Power,Time Will Tell,NA
25906,The Outsiders,Time Won't Let Me,NA
25907,Michael Bolton,Time Love And Tenderness,NA
25908,Ed Ames,Time Time,NA
25909,A Boogie Wit da Hoodie Featuring DJ SPINKING,Timeless,NA
25910,Saraya,"Timeless Love (From ""Shocker"")",NA
25911,Irma Thomas,Times Have Changed,NA
25912,Foo Fighters,Times Like These,NA
25913,Paul Anka,Times Of Your Life,NA
25914,The Buoys,Timothy,NA
25915,America,Tin Man,NA
25916,Miranda Lambert,Tin Man,NA
25917,Small Faces,Tin Soldier,NA
25918,Georgio,Tina Cherry,NA
25919,Don Ho and the Aliis,Tiny Bubbles,NA
25920,Elton John,Tiny Dancer,NA
25921,LaVern Baker,Tiny Tim,NA
25922,Tiny Tim,Tip-Toe Thru' The Tulips With Me,NA
25923,Dierks Bentley,Tip It On Back,NA
25924,Kenny Chesney,Tip Of My Tongue,NA
25925,The Tubes,Tip Of My Tongue,NA
25926,Robert Parker,Tip Toe,NA
25927,Roddy Ricch Featuring A Boogie Wit da Hoodie,Tip Toe,NA
25928,The Harden Trio,Tippy Toeing,NA
25929,Roy Clark,Tips Of My Fingers,NA
25930,J-Kwon,Tipsy,NA
25931,Al Green,Tired Of Being Alone,NA
25932,Carly Simon,Tired Of Being Blonde,NA
25933,Sharpees,Tired Of Being Lonely,NA
25934,Rocky Burnette,Tired Of Toein' The Line,NA
25935,The Kinks,Tired Of Waiting For You,NA
25936,James Brown,Tit For Tat (Ain't No Taking Back),NA
25937,Juice WRLD,Titanic,NA
25938,David Guetta Featuring Sia,Titanium,NA
25939,Meghan Trainor,Title,NA
25940,Rosalia & Travis Scott,TKN,NA
25941,Justin Timberlake,TKO,NA
25942,Jimmy Dean,To A Sleeping Beauty,NA
25943,The Tassels,To A Soldier Boy,NA
25944,Julio Iglesias And Willie Nelson,To All The Girls I've Loved Before,NA
25945,Billy Idol,To Be A Lover,NA
25946,Gene Chandler,To Be A Lover,NA
25947,Jackie Wilson,To Be Loved,NA
25948,The Pentagons,To Be Loved (Forever),NA
25949,Parker McCollum,To Be Loved By You,NA
25950,Mr. Big,To Be With You,NA
25951,Nina Simone,To Be Young Gifted And Black,NA
25952,Sam Smith,To Die For,NA
25953,Frankie Miller,To Dream The Dream,NA
25954,Faith Hope And Charity,To Each His Own,NA
25955,Frankie Laine,To Each His Own,NA
25956,The Platters,To Each His Own,NA
25957,The Tymes,To Each His Own,NA
25958,Jerry Wallace,To Get To You,NA
25959,Frankie Valli,To Give (The Reason I Live),NA
25960,The Teddy Bears,To Know Him Is To Love Him,NA
25961,B.B. King,To Know You Is To Love You,NA
25962,Bobby Vinton,To Know You Is To Love You,NA
25963,Peter And Gordon,To Know You Is To Love You,NA
25964,Wang Chung,To Live And Die In L.A.,NA
25965,Bee Gees,To Love Somebody,NA
25966,Michael Bolton,To Love Somebody,NA
25967,The Sweet Inspirations,To Love Somebody,NA
25968,Roy Head,To Make A Big Man Cry,NA
25969,Billy Joel,To Make You Feel My Love,NA
25970,Fantastic Four,To Share Your Love,NA
25971,Peter And Gordon,To Show I Love You,NA
25972,Glee Cast,To Sir With Love,NA
25973,Lulu,To Sir With Love,NA
25974,Herbie Mann,To Sir With Love,NA
25975,Donovan,To Susan On The West Coast Waiting,NA
25976,Al Martino,To The Door Of The Sun (Alle Porte Del Sole),NA
25977,DJ Khaled Featuring Drake,To The Max,NA
25978,Savage Garden,To The Moon And Back,NA
25979,Doris Duke,To The Other Woman (I'm The Other Woman),NA
25980,Kanye West R. Kelly,To The World,NA
25981,Herb Alpert,To Wait For Love,NA
25982,Tin Tin,Toast And Marmalade For Tea,NA
25983,The Dramatics,Toast To The Fool,NA
25984,Jamul,Tobacco Road,NA
25985,The Nashville Teens,Tobacco Road,NA
25986,The Chi-lites,Toby/that's How Long,NA
25987,Fragma,Toca's Miracle,NA
25988,Sky (Arista),Toccata,NA
25989,Brad Paisley,Today,NA
25990,The New Christy Minstrels,Today,NA
25991,Rick Nelson,Today's Teardrops,NA
25992,America,Today's The Day,NA
25993,Bettye Swann,Today I Started Loving You Again,NA
25994,Bar-Kays,Today Is The Day,NA
25995,Shania Twain,Today Is Your Day,NA
25996,Taylor Swift,Today Was A Fairytale,NA
25997,Rauw Alejandro,Todo de Ti,NA
25998,Zac Brown Band,Toes,NA
25999,DaBaby Featuring Lil Baby & Moneybagg Yo,TOES,NA
26000,Connie Francis,Together,NA
26001,The Illusion,Together,NA
26002,The Intruders,Together,NA
26003,Tierra,Together,NA
26004,Bobby Sherman,Together Again,NA
26005,Janet,Together Again,NA
26006,Ray Charles,Together Again,NA
26007,Melanie,Together Alone,NA
26008,Lisette Melendez,Together Forever,NA
26009,Rick Astley,Together Forever,NA
26010,The 5th Dimension,Together Let's Find Love,NA
26011,The Spinners,Together We Can Make Such Sweet Music,NA
26012,Frankie Avalon,Togetherness,NA
26013,Taylor Swift,Tolerate It,NA
26014,DNA Featuring Suzanne Vega,Tom's Diner,NA
26015,The Rooftop Singers,Tom Cat,NA
26016,The Kingston Trio,Tom Dooley,NA
26017,JAY-Z,Tom Ford,NA
26018,Rush,Tom Sawyer,NA
26019,Perry Como,Tomboy,NA
26020,Ronnie Dove,Tomboy,NA
26021,Rod Wave,Tombstone,NA
26022,Reparata And The Delrons,Tommy,NA
26023,Tyla Yaweh & Post Malone,Tommy Lee,NA
26024,Chris Young,Tomorrow,NA
26025,Strawberry Alarm Clock,Tomorrow,NA
26026,Quincy Jones With Tevin Campbell,Tomorrow (A Better You Better Me),NA
26027,Starship,Tomorrow Doesn't Matter Tonight,NA
26028,B.J. Thomas,Tomorrow Never Comes,NA
26029,Ziggy Marley And The Melody Makers,Tomorrow People,NA
26030,Bee Gees,Tomorrow Tomorrow,NA
26031,Sugarloaf,Tongue In Cheek,NA
26032,Grouplove,Tongue Tied,NA
26033,David Bowie,Tonight,NA
26034,Def Leppard,Tonight,NA
26035,Eddie Fisher,Tonight,NA
26036,Ferrante & Teicher,Tonight,NA
26037,Jonas Brothers,Tonight,NA
26038,Kool & The Gang,Tonight,NA
26039,New Kids On The Block,Tonight,NA
26040,Raspberries,Tonight,NA
26041,The Whispers,Tonight,NA
26042,BLACKstreet,Tonight's The Night,NA
26043,S.S.O.,Tonight's The Night,NA
26044,Solomon Burke,Tonight's The Night,NA
26045,The Chiffons,Tonight's The Night,NA
26046,Rod Stewart,Tonight's The Night (Gonna Be Alright),NA
26047,John Legend Featuring Ludacris,Tonight (Best You Ever Had),NA
26048,The Velvets featuring Virgil Johnson,Tonight (Could Be The Night),NA
26049,Enrique Iglesias Featuring Ludacris & DJ Frank E,Tonight (I'm Lovin' You),NA
26050,Bob Dylan,Tonight I'll Be Staying Here With You,NA
26051,Eydie Gorme,Tonight I'll Say A Prayer,NA
26052,Carly Rae Jepsen Featuring Nicki Minaj,Tonight I'm Getting Over You,NA
26053,Rod Stewart,Tonight I'm Yours (Don't Hurt Me),NA
26054,The Tokens,Tonight I Fell In Love,NA
26055,Andy Griggs,Tonight I Wanna Be Your Man,NA
26056,Keith Urban,Tonight I Wanna Cry,NA
26057,Adam Wade,Tonight I Won't Be There,NA
26058,Le Click,Tonight Is The Night,NA
26059,Outasight,Tonight Is The Night,NA
26060,Fire Inc.,Tonight Is What It Means To Be Young,NA
26061,Cheap Trick,Tonight It's You,NA
26062,Jason Aldean,Tonight Looks Good On You,NA
26063,Paul Anka,Tonight My Love Tonight,NA
26064,The Cars,Tonight She Comes,NA
26065,Dixie Chicks,Tonight The Heartache's On Me,NA
26066,Bill Champlin,Tonight Tonight,NA
26067,Hot Chelle Rae,Tonight Tonight,NA
26068,The Shirelles,Tonight You're Gonna Fall In Love With Me,NA
26069,Peabo Bryson/Roberta Flack,Tonight I Celebrate My Love,NA
26070,The Smashing Pumpkins,Tonight Tonight,NA
26071,Genesis,Tonight Tonight Tonight,NA
26072,The Shirelles,Tonights The Night,NA
26073,DJ Quik,Tonite,NA
26074,Kris Kross,Tonite's Tha Night,NA
26075,Mello-Kings,Tonite Tonite,NA
26076,Nancy Sinatra,Tony Rome,NA
26077,Ben E. King,Too Bad,NA
26078,Nickelback,Too Bad,NA
26079,Engelbert Humperdinck,Too Beautiful To Last,NA
26080,Kym Sims,Too Blind To See It,NA
26081,Marvin Gaye,Too Busy Thinking About My Baby,NA
26082,Alex Clare,Too Close,NA
26083,Melanie Martinez,Too Close,NA
26084,Next,Too Close,NA
26085,Future,Too Comfortable,NA
26086,Buckcherry,Too Drunk...,NA
26087,Gunna & Future,Too Easy,NA
26088,Eddie Lovette,Too Experienced,NA
26089,George Michael,Too Funky,NA
